ID,CLIENTNUM,Status,Customer_Age,Gender,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Trans_Amt,Total_Trans_Ct,Avg_Utilization_Ratio,Months_Inactive_12_mon,Contacts_Count_12_mon,Dependent_count
9713,709247808,Existing Customer,53,F,Unknown,Unknown,< Rp 3.000.000,Blue,43,2,3629000.0,2517000,1112000.0,14205000,102,0.694,2,2,1
3063,748617858,Existing Customer,35,M,Uneducated,Single,Rp 5.000.000 - Rp 8.000.000,Blue,28,4,4587000.0,1704000,2883000.0,2968000,65,0.371,2,3,5
9126,718993533,Existing Customer,44,M,Graduate,Unknown,Rp 8.000.000 - Rp 15.000.000,Blue,37,2,15821000.0,1334000,14487000.0,8927000,103,0.084,3,0,2
9410,757786608,Existing Customer,33,M,Post-Graduate,Single,Rp 8.000.000 - Rp 15.000.000,Blue,24,2,4178000.0,2463000,1715000.0,16216000,107,0.59,3,2,2
4377,708923658,Existing Customer,41,F,Unknown,Unknown,< Rp 3.000.000,Blue,28,3,7234000.0,1420000,5814000.0,4466000,92,0.196,2,2,3
3091,754457883,Existing Customer,49,M,Unknown,Single,< Rp 3.000.000,Blue,42,4,4834000.0,0,4834000.0,1876000,35,0.0,2,2,2
9462,710362233,Existing Customer,48,M,Unknown,Unknown,Rp 8.000.000 - Rp 15.000.000,Platinum,40,1,34516000.0,1723000,32793000.0,13853000,98,0.05,2,3,3
1165,780581508,Existing Customer,58,F,Doctorate,Single,Rp 3.000.000 - Rp 5.000.000,Silver,47,5,16677000.0,1590000,15087000.0,1410000,37,0.095,2,4,1
5000,709749483,Existing Customer,40,F,Graduate,Unknown,< Rp 3.000.000,Blue,29,5,2636000.0,1953000,683000.0,4584000,70,0.741,1,2,2
2940,717332733,Existing Customer,47,M,Unknown,Single,Rp 8.000.000 - Rp 15.000.000,Silver,37,5,34516000.0,0,34516000.0,2851000,80,0.0,2,4,4
8529,716586408,Existing Customer,48,F,Graduate,Unknown,< Rp 3.000.000,Blue,36,1,4850000.0,1022000,3828000.0,4187000,86,0.211,1,3,3
7249,720152058,Existing Customer,42,F,Doctorate,Single,< Rp 3.000.000,Blue,35,5,2725000.0,2444000,281000.0,4965000,85,0.897,1,3,1
1084,753856008,Existing Customer,49,F,Unknown,Unknown,Rp 3.000.000 - Rp 5.000.000,Blue,42,6,4949000.0,1495000,3454000.0,3597000,64,0.302,1,4,2
792,718206783,Existing Customer,45,F,Unknown,Single,< Rp 3.000.000,Gold,36,6,15987000.0,1648000,14339000.0,1436000,36,0.103,1,3,4
6714,715395933,Existing Customer,44,F,College,Unknown,Unknown,Blue,35,5,11238000.0,2336000,8902000.0,5302000,70,0.208,2,2,3
2038,716670783,Existing Customer,52,F,Doctorate,Single,Unknown,Blue,36,3,24703000.0,1085000,23618000.0,4776000,63,0.044,2,1,3
8668,711203658,Existing Customer,46,M,Graduate,Unknown,Rp 3.000.000 - Rp 5.000.000,Blue,34,3,2259000.0,1346000,913000.0,7745000,88,0.596,6,1,3
3286,715628733,Existing Customer,40,F,Unknown,Single,< Rp 3.000.000,Blue,36,6,7587000.0,0,7587000.0,3157000,59,0.0,3,4,4
260,788950158,Existing Customer,36,M,College,Unknown,Rp 8.000.000 - Rp 15.000.000,Blue,22,2,34516000.0,1652000,32864000.0,1283000,39,0.048,2,3,2
3273,827695683,Existing Customer,40,M,Uneducated,Single,> Rp 15.000.000,Blue,36,4,34516000.0,1329000,33187000.0,3906000,77,0.039,2,5,3
1352,710944608,Existing Customer,39,M,Graduate,Unknown,Rp 8.000.000 - Rp 15.000.000,Blue,31,6,8434000.0,2222000,6212000.0,1414000,27,0.263,2,4,3
291,770632758,Existing Customer,50,F,Doctorate,Single,Unknown,Blue,36,2,2521000.0,1608000,913000.0,1328000,33,0.638,3,2,4
1007,714244383,Existing Customer,39,M,College,Unknown,Rp 8.000.000 - Rp 15.000.000,Blue,36,4,33406000.0,1692000,31714000.0,1529000,30,0.051,2,3,3
9970,720237408,Existing Customer,59,M,Doctorate,Single,Rp 8.000.000 - Rp 15.000.000,Blue,49,4,22715000.0,707000,22008000.0,15004000,117,0.031,2,2,1
9351,789983133,Existing Customer,31,M,Graduate,Unknown,Rp 8.000.000 - Rp 15.000.000,Silver,22,2,34516000.0,1780000,32736000.0,14185000,98,0.052,3,2,2
7708,712613808,Existing Customer,45,F,College,Single,Unknown,Blue,32,3,5999000.0,658000,5341000.0,4283000,69,0.11,3,3,5
6814,710888883,Existing Customer,37,F,High School,Unknown,< Rp 3.000.000,Blue,36,6,1438300.0,636000,802300.0,4824000,83,0.442,4,2,3
3838,714532158,Existing Customer,55,M,Doctorate,Single,Rp 5.000.000 - Rp 8.000.000,Blue,36,3,15221000.0,1166000,14055000.0,3848000,68,0.077,3,3,1
6372,773332908,Existing Customer,48,M,High School,Unknown,Rp 5.000.000 - Rp 8.000.000,Blue,30,3,14670000.0,1900000,12770000.0,4221000,83,0.13,3,2,4
7733,812653383,Existing Customer,55,F,College,Single,Rp 3.000.000 - Rp 5.000.000,Blue,50,3,1843000.0,1520000,323000.0,4729000,92,0.825,3,3,1
3207,769701258,Existing Customer,26,F,Unknown,Unknown,Unknown,Blue,18,3,12463000.0,1319000,11144000.0,3996000,71,0.106,3,3,0
5223,717212958,Existing Customer,55,M,Doctorate,Single,Rp 8.000.000 - Rp 15.000.000,Blue,36,6,3046000.0,2415000,631000.0,3153000,57,0.793,3,3,2
8723,718024908,Existing Customer,52,F,Graduate,Unknown,< Rp 3.000.000,Blue,40,2,2743000.0,1705000,1038000.0,6993000,97,0.622,1,3,2
7480,779405133,Existing Customer,40,F,College,Single,< Rp 3.000.000,Blue,29,4,5716000.0,623000,5093000.0,4387000,79,0.109,3,1,3
26,720466383,Existing Customer,59,M,High School,Unknown,Rp 3.000.000 - Rp 5.000.000,Blue,46,4,14784000.0,1374000,13410000.0,1197000,23,0.093,1,2,1
5623,712987608,Existing Customer,51,F,Doctorate,Single,< Rp 3.000.000,Blue,40,3,1438300.0,1153000,285300.0,4263000,84,0.802,3,3,2
3,769911858,Existing Customer,40,F,High School,Unknown,< Rp 3.000.000,Blue,34,3,3313000.0,2517000,796000.0,1171000,20,0.76,4,1,4
9130,720819858,Existing Customer,47,F,Post-Graduate,Single,< Rp 3.000.000,Blue,27,1,8837000.0,2517000,6320000.0,8210000,100,0.285,2,2,4
8014,769662033,Existing Customer,45,F,College,Unknown,< Rp 3.000.000,Blue,29,2,1438300.0,0,1438300.0,5025000,85,0.0,2,3,2
4173,809360883,Existing Customer,46,M,College,Single,Rp 5.000.000 - Rp 8.000.000,Blue,41,3,17673000.0,1783000,15890000.0,3160000,59,0.101,1,1,4
8446,715891533,Existing Customer,45,F,Graduate,Unknown,< Rp 3.000.000,Blue,33,1,1979000.0,1305000,674000.0,5458000,84,0.659,2,1,4
4113,720479058,Existing Customer,50,F,Post-Graduate,Single,< Rp 3.000.000,Blue,39,4,1438300.0,851000,587300.0,4379000,64,0.592,2,2,1
6852,721011858,Existing Customer,63,M,Graduate,Unknown,< Rp 3.000.000,Blue,52,6,1438300.0,0,1438300.0,3913000,78,0.0,3,3,1
7437,717790233,Existing Customer,37,F,College,Single,Rp 3.000.000 - Rp 5.000.000,Blue,26,3,1438300.0,743000,695300.0,4730000,80,0.517,2,3,2
6374,712507758,Existing Customer,36,F,College,Unknown,Unknown,Blue,24,6,3448000.0,1903000,1545000.0,5471000,87,0.552,3,3,2
5749,709904508,Existing Customer,59,F,Post-Graduate,Single,Rp 3.000.000 - Rp 5.000.000,Blue,40,5,2634000.0,1644000,990000.0,4190000,71,0.624,3,3,0
4557,710644158,Existing Customer,45,M,Graduate,Unknown,Rp 8.000.000 - Rp 15.000.000,Blue,28,5,31743000.0,1332000,30411000.0,4293000,73,0.042,3,1,3
8941,721053633,Existing Customer,45,M,College,Single,Rp 3.000.000 - Rp 5.000.000,Blue,31,2,6530000.0,1425000,5105000.0,8904000,101,0.218,2,1,2
8803,718046433,Existing Customer,53,F,Graduate,Unknown,< Rp 3.000.000,Blue,35,1,2199000.0,693000,1506000.0,7342000,86,0.315,2,3,2
4212,719491233,Existing Customer,55,M,College,Single,> Rp 15.000.000,Blue,42,6,3515000.0,2517000,998000.0,4313000,72,0.716,2,3,1
7572,789772983,Existing Customer,49,M,College,Unknown,Rp 8.000.000 - Rp 15.000.000,Blue,38,3,4694000.0,0,4694000.0,3798000,56,0.0,3,3,3
6567,713996283,Existing Customer,32,F,Post-Graduate,Single,< Rp 3.000.000,Blue,36,4,2352000.0,2176000,176000.0,5209000,93,0.925,5,1,2
3309,772103208,Existing Customer,44,F,High School,Unknown,Unknown,Blue,33,4,13349000.0,0,13349000.0,3534000,78,0.0,3,2,5
9604,719850933,Existing Customer,30,M,College,Single,Rp 5.000.000 - Rp 8.000.000,Blue,36,1,4192000.0,1734000,2458000.0,13345000,106,0.414,3,3,2
3514,712312908,Existing Customer,47,F,Unknown,Unknown,< Rp 3.000.000,Blue,34,6,2424000.0,0,2424000.0,3890000,66,0.0,2,4,4
9711,711523533,Existing Customer,43,M,Post-Graduate,Single,Rp 5.000.000 - Rp 8.000.000,Blue,31,3,17230000.0,1805000,15425000.0,14781000,130,0.105,3,1,5
9390,710775483,Existing Customer,53,M,High School,Unknown,Rp 3.000.000 - Rp 5.000.000,Blue,43,2,9060000.0,0,9060000.0,14305000,102,0.0,1,3,1
4223,714431058,Existing Customer,41,F,College,Single,Unknown,Blue,36,4,4210000.0,1597000,2613000.0,4342000,72,0.379,2,4,3
10100,719848008,Existing Customer,39,M,Graduate,Unknown,Rp 5.000.000 - Rp 8.000.000,Silver,36,4,29808000.0,0,29808000.0,16098000,128,0.0,2,2,2
3041,720252858,Existing Customer,57,M,College,Single,Rp 5.000.000 - Rp 8.000.000,Blue,36,6,10350000.0,0,10350000.0,3396000,63,0.0,3,2,3
3143,716211258,Existing Customer,59,F,College,Unknown,< Rp 3.000.000,Blue,49,6,4072000.0,0,4072000.0,1966000,43,0.0,5,4,1
3178,779856483,Existing Customer,38,M,Post-Graduate,Single,Rp 8.000.000 - Rp 15.000.000,Blue,22,4,15410000.0,0,15410000.0,3368000,69,0.0,1,2,2
6523,770956158,Existing Customer,43,F,Graduate,Unknown,< Rp 3.000.000,Blue,30,3,2397000.0,2151000,246000.0,4140000,68,0.897,2,1,4
7506,712560558,Existing Customer,55,F,College,Single,< Rp 3.000.000,Blue,42,5,1438300.0,0,1438300.0,4660000,87,0.0,2,1,3
5930,708427908,Existing Customer,52,F,College,Unknown,< Rp 3.000.000,Blue,39,6,2035000.0,1343000,692000.0,4643000,86,0.66,3,1,4
3833,753118533,Existing Customer,38,F,Doctorate,Single,< Rp 3.000.000,Blue,31,6,1555000.0,986000,569000.0,4686000,75,0.634,3,2,2
4110,714296358,Existing Customer,52,F,College,Unknown,< Rp 3.000.000,Blue,44,4,3433000.0,2486000,947000.0,4831000,78,0.724,1,3,2
4028,718109808,Existing Customer,38,M,College,Single,Rp 5.000.000 - Rp 8.000.000,Blue,25,4,5597000.0,1118000,4479000.0,4599000,89,0.2,3,0,5
6536,716245833,Existing Customer,62,M,Graduate,Unknown,< Rp 3.000.000,Blue,36,6,2856000.0,2517000,339000.0,4473000,67,0.881,3,2,1
6072,719761458,Existing Customer,55,M,Post-Graduate,Single,Rp 5.000.000 - Rp 8.000.000,Blue,36,3,4998000.0,1626000,3372000.0,4329000,61,0.325,2,1,4
9691,806649333,Existing Customer,47,F,High School,Unknown,Unknown,Blue,42,3,16998000.0,1404000,15594000.0,13977000,127,0.083,3,2,4
7965,712974558,Existing Customer,56,F,College,Single,< Rp 3.000.000,Blue,43,1,5254000.0,0,5254000.0,4546000,89,0.0,3,1,2
6532,716485308,Existing Customer,43,F,Unknown,Unknown,< Rp 3.000.000,Blue,36,4,1780000.0,1541000,239000.0,5008000,93,0.866,3,3,2
7819,783573408,Existing Customer,42,F,College,Single,Rp 3.000.000 - Rp 5.000.000,Blue,36,3,2575000.0,2136000,439000.0,5267000,83,0.83,1,2,4
5362,783500283,Existing Customer,62,M,Graduate,Unknown,Rp 8.000.000 - Rp 15.000.000,Blue,56,5,29100000.0,1228000,27872000.0,5041000,74,0.042,3,2,0
2330,712112733,Existing Customer,33,M,Doctorate,Single,Rp 3.000.000 - Rp 5.000.000,Blue,25,5,9371000.0,1541000,7830000.0,2518000,67,0.164,2,2,2
4546,780378633,Existing Customer,43,M,College,Unknown,Rp 5.000.000 - Rp 8.000.000,Blue,33,4,9382000.0,1455000,7927000.0,3412000,71,0.155,3,4,3
2333,716823408,Existing Customer,65,M,Doctorate,Single,Unknown,Blue,56,3,28410000.0,1608000,26802000.0,2278000,77,0.057,2,2,0
4075,709039533,Existing Customer,43,F,Unknown,Unknown,< Rp 3.000.000,Blue,24,6,5544000.0,1095000,4449000.0,3829000,55,0.198,1,4,3
1718,715381533,Existing Customer,42,F,Post-Graduate,Single,< Rp 3.000.000,Blue,36,6,1438300.0,674000,764300.0,2451000,55,0.469,2,3,4
5217,716402508,Existing Customer,49,F,Graduate,Unknown,< Rp 3.000.000,Blue,36,4,2705000.0,1681000,1024000.0,4265000,87,0.621,3,3,3
2957,712515558,Existing Customer,35,M,College,Single,Rp 5.000.000 - Rp 8.000.000,Blue,26,3,23447000.0,1515000,21932000.0,2834000,77,0.065,2,3,1
6821,780814158,Existing Customer,57,F,High School,Unknown,< Rp 3.000.000,Blue,39,6,2781000.0,992000,1789000.0,4577000,81,0.357,4,2,3
234,769433508,Existing Customer,43,M,College,Single,Rp 5.000.000 - Rp 8.000.000,Blue,37,6,2733000.0,1819000,914000.0,933000,25,0.666,3,3,1
5038,797495958,Existing Customer,42,F,Unknown,Unknown,Rp 3.000.000 - Rp 5.000.000,Blue,36,3,3015000.0,0,3015000.0,4277000,80,0.0,2,2,3
6188,711131958,Existing Customer,50,F,Doctorate,Single,Rp 3.000.000 - Rp 5.000.000,Blue,42,4,3743000.0,881000,2862000.0,4621000,71,0.235,3,3,3
5636,720473433,Existing Customer,59,F,Graduate,Unknown,< Rp 3.000.000,Blue,36,5,2621000.0,2486000,135000.0,4955000,78,0.948,1,3,1
7578,708669408,Existing Customer,54,M,College,Single,Rp 5.000.000 - Rp 8.000.000,Blue,45,6,20401000.0,0,20401000.0,4637000,75,0.0,1,3,5
4828,771431133,Existing Customer,47,F,Graduate,Unknown,< Rp 3.000.000,Blue,35,4,1438300.0,0,1438300.0,3778000,69,0.0,2,4,4
8274,793597833,Existing Customer,49,F,Post-Graduate,Single,< Rp 3.000.000,Blue,43,1,2481000.0,1568000,913000.0,4466000,69,0.632,3,1,0
8657,794124708,Existing Customer,47,M,Graduate,Unknown,Rp 8.000.000 - Rp 15.000.000,Blue,41,2,21325000.0,2197000,19128000.0,7053000,69,0.103,2,2,2
5014,719054733,Existing Customer,52,F,Post-Graduate,Single,< Rp 3.000.000,Blue,40,4,1438300.0,797000,641300.0,4673000,69,0.554,3,2,0
9455,767023308,Existing Customer,35,M,College,Unknown,Rp 8.000.000 - Rp 15.000.000,Silver,29,2,34516000.0,0,34516000.0,12847000,106,0.0,2,2,3
2979,716363658,Existing Customer,51,M,Doctorate,Single,> Rp 15.000.000,Blue,36,4,25873000.0,582000,25291000.0,3920000,84,0.022,2,5,2
116,826762908,Existing Customer,52,M,High School,Unknown,Rp 8.000.000 - Rp 15.000.000,Blue,48,3,11976000.0,1273000,10703000.0,2089000,36,0.106,2,0,3
49,771490833,Existing Customer,52,M,College,Single,Rp 8.000.000 - Rp 15.000.000,Blue,40,5,4745000.0,1227000,3518000.0,1140000,40,0.259,1,1,1
6988,717637908,Existing Customer,36,F,College,Unknown,< Rp 3.000.000,Blue,23,4,1924000.0,971000,953000.0,4951000,96,0.505,3,3,2
5222,708252108,Existing Customer,64,M,College,Single,Rp 3.000.000 - Rp 5.000.000,Blue,53,6,7362000.0,1907000,5455000.0,4065000,65,0.259,3,2,0
961,817245183,Existing Customer,51,M,Unknown,Unknown,> Rp 15.000.000,Blue,33,6,19715000.0,1014000,18701000.0,1979000,40,0.051,2,2,2
5404,714569958,Existing Customer,38,F,Unknown,Single,< Rp 3.000.000,Blue,28,6,3206000.0,2459000,747000.0,3852000,65,0.767,2,1,2
8241,808891983,Existing Customer,42,F,Graduate,Unknown,< Rp 3.000.000,Blue,37,2,6250000.0,1835000,4415000.0,4042000,60,0.294,3,2,5
1981,712452033,Existing Customer,26,M,Unknown,Single,< Rp 3.000.000,Blue,13,6,2479000.0,828000,1651000.0,2225000,44,0.334,2,3,1
196,715872333,Existing Customer,41,M,High School,Unknown,> Rp 15.000.000,Blue,36,3,18214000.0,1998000,16216000.0,1344000,21,0.11,2,3,0
439,794496033,Existing Customer,57,M,Unknown,Single,Rp 8.000.000 - Rp 15.000.000,Blue,38,6,23008000.0,2280000,20728000.0,1302000,36,0.099,1,3,2
5390,714140133,Existing Customer,42,F,Graduate,Unknown,< Rp 3.000.000,Blue,32,3,2314000.0,1547000,767000.0,4678000,74,0.669,1,2,4
8419,717704433,Existing Customer,48,F,Unknown,Single,Unknown,Blue,37,1,3829000.0,836000,2993000.0,4313000,85,0.218,2,1,4
9891,772596783,Existing Customer,31,M,Graduate,Unknown,< Rp 3.000.000,Gold,21,3,15261000.0,1109000,14152000.0,15442000,125,0.073,2,2,1
5157,766795983,Existing Customer,46,F,Unknown,Single,< Rp 3.000.000,Blue,40,4,1438300.0,0,1438300.0,4692000,91,0.0,2,2,1
8102,719572833,Existing Customer,57,F,Graduate,Unknown,Rp 3.000.000 - Rp 5.000.000,Blue,46,2,2791000.0,1550000,1241000.0,5440000,83,0.555,2,2,3
5365,721366308,Existing Customer,50,M,Unknown,Single,Rp 3.000.000 - Rp 5.000.000,Blue,39,4,13509000.0,2060000,11449000.0,3702000,64,0.152,3,1,3
4804,712860858,Existing Customer,56,F,Graduate,Unknown,Unknown,Blue,45,5,5264000.0,0,5264000.0,4943000,70,0.0,1,3,2
6964,708253458,Existing Customer,59,F,Unknown,Single,Unknown,Blue,48,4,5528000.0,1823000,3705000.0,4857000,81,0.33,2,3,1
993,824782008,Existing Customer,42,M,High School,Unknown,Rp 5.000.000 - Rp 8.000.000,Blue,38,5,10239000.0,510000,9729000.0,1228000,26,0.05,1,2,3
1975,714073983,Existing Customer,47,M,Unknown,Single,Rp 3.000.000 - Rp 5.000.000,Blue,36,6,7327000.0,0,7327000.0,1788000,46,0.0,3,3,2
9339,715728108,Existing Customer,27,F,Graduate,Unknown,< Rp 3.000.000,Blue,36,1,4548000.0,1450000,3098000.0,14330000,131,0.319,1,2,0
5201,714113658,Existing Customer,52,M,Unknown,Single,Rp 8.000.000 - Rp 15.000.000,Blue,41,3,2757000.0,1425000,1332000.0,3992000,76,0.517,3,1,2
3080,719398158,Existing Customer,51,M,Unknown,Unknown,Rp 8.000.000 - Rp 15.000.000,Blue,39,6,9854000.0,1886000,7968000.0,3912000,76,0.191,1,3,2
449,789129033,Existing Customer,44,M,Unknown,Single,Rp 8.000.000 - Rp 15.000.000,Blue,32,5,14910000.0,877000,14033000.0,1150000,26,0.059,3,2,5
298,789562383,Existing Customer,38,F,High School,Unknown,< Rp 3.000.000,Blue,30,2,1438300.0,583000,855300.0,1259000,24,0.405,3,0,1
8902,711002058,Existing Customer,42,M,Unknown,Single,Rp 3.000.000 - Rp 5.000.000,Blue,33,1,5306000.0,2410000,2896000.0,7437000,94,0.454,3,1,4
1018,720352533,Existing Customer,43,M,High School,Unknown,Rp 5.000.000 - Rp 8.000.000,Blue,36,5,20811000.0,1425000,19386000.0,1483000,38,0.068,3,3,3
9225,716406483,Existing Customer,30,M,Unknown,Single,Rp 5.000.000 - Rp 8.000.000,Blue,20,1,23760000.0,1349000,22411000.0,13124000,103,0.057,3,3,0
7777,710675508,Existing Customer,40,F,College,Unknown,Unknown,Blue,28,2,2321000.0,1190000,1131000.0,5149000,98,0.513,3,1,3
8852,709871658,Existing Customer,47,F,Unknown,Single,< Rp 3.000.000,Blue,36,2,7136000.0,2345000,4791000.0,7729000,86,0.329,3,3,1
10101,718372458,Existing Customer,42,M,Graduate,Unknown,Rp 3.000.000 - Rp 5.000.000,Blue,30,3,3735000.0,1723000,2012000.0,14501000,92,0.461,2,5,2
5178,718054833,Existing Customer,50,M,Unknown,Single,> Rp 15.000.000,Blue,37,6,15341000.0,1016000,14325000.0,2916000,65,0.066,3,4,2
6752,789331908,Existing Customer,40,F,High School,Unknown,< Rp 3.000.000,Blue,30,5,8793000.0,918000,7875000.0,5342000,64,0.104,2,2,3
6980,716761308,Existing Customer,37,F,Unknown,Single,< Rp 3.000.000,Blue,36,3,2286000.0,0,2286000.0,5199000,83,0.0,3,3,4
9315,710758683,Existing Customer,61,F,Graduate,Unknown,Rp 3.000.000 - Rp 5.000.000,Silver,48,2,15698000.0,2000000,13698000.0,12980000,82,0.127,3,3,1
9261,716430933,Existing Customer,46,F,Unknown,Single,< Rp 3.000.000,Blue,36,2,3973000.0,0,3973000.0,13740000,131,0.0,1,2,4
5490,719962458,Existing Customer,44,F,Graduate,Unknown,< Rp 3.000.000,Blue,34,3,2561000.0,1491000,1070000.0,4869000,70,0.582,2,2,2
4475,719186433,Existing Customer,53,F,College,Single,Unknown,Blue,44,3,11012000.0,1328000,9684000.0,3793000,86,0.121,2,2,1
9765,711355908,Existing Customer,44,F,Graduate,Unknown,Unknown,Silver,36,2,34516000.0,941000,33575000.0,12042000,117,0.027,3,3,3
2976,719528958,Existing Customer,57,F,College,Single,Rp 3.000.000 - Rp 5.000.000,Blue,36,3,8184000.0,1508000,6676000.0,4134000,71,0.184,1,3,3
3331,716040783,Existing Customer,45,F,Graduate,Unknown,< Rp 3.000.000,Silver,36,3,14521000.0,0,14521000.0,4178000,66,0.0,2,2,3
8775,712058133,Existing Customer,54,F,College,Single,< Rp 3.000.000,Blue,36,1,2274000.0,708000,1566000.0,7735000,74,0.311,3,3,2
281,719117433,Existing Customer,41,M,High School,Unknown,Rp 8.000.000 - Rp 15.000.000,Blue,36,4,23018000.0,2168000,20850000.0,1463000,24,0.094,3,0,4
3104,709950858,Existing Customer,45,M,College,Single,Rp 8.000.000 - Rp 15.000.000,Blue,35,4,33755000.0,2301000,31454000.0,3458000,71,0.068,2,1,5
8839,719918358,Existing Customer,57,F,Graduate,Unknown,< Rp 3.000.000,Blue,36,2,3082000.0,2507000,575000.0,7787000,89,0.813,2,1,3
3122,754599558,Existing Customer,40,F,College,Single,< Rp 3.000.000,Blue,33,5,7207000.0,2002000,5205000.0,3825000,70,0.278,3,1,3
6797,780272208,Existing Customer,39,F,Graduate,Unknown,< Rp 3.000.000,Blue,25,4,2006000.0,1197000,809000.0,4139000,69,0.597,2,3,1
270,807226683,Existing Customer,48,M,Unknown,Single,Rp 3.000.000 - Rp 5.000.000,Blue,43,6,5279000.0,1115000,4164000.0,1642000,41,0.211,1,3,3
6803,709668408,Existing Customer,56,F,Graduate,Unknown,Rp 3.000.000 - Rp 5.000.000,Blue,36,5,5204000.0,0,5204000.0,5285000,82,0.0,4,1,1
5320,713588958,Existing Customer,40,F,Unknown,Single,< Rp 3.000.000,Blue,25,4,2129000.0,1507000,622000.0,3655000,70,0.708,1,1,4
9677,721107258,Existing Customer,45,F,Unknown,Unknown,< Rp 3.000.000,Blue,37,2,5465000.0,1967000,3498000.0,14192000,115,0.36,2,2,5
5812,712484733,Existing Customer,47,M,Unknown,Single,Rp 5.000.000 - Rp 8.000.000,Blue,32,6,8823000.0,2517000,6306000.0,4674000,85,0.285,2,3,5
9772,711863433,Existing Customer,30,M,Unknown,Unknown,< Rp 3.000.000,Blue,13,1,3789000.0,1782000,2007000.0,15670000,116,0.47,3,1,1
23,811604133,Existing Customer,47,F,Unknown,Single,< Rp 3.000.000,Blue,36,3,2492000.0,1560000,932000.0,1126000,23,0.626,3,2,4
863,788939358,Existing Customer,47,M,High School,Unknown,Rp 5.000.000 - Rp 8.000.000,Blue,33,4,2458000.0,1399000,1059000.0,1563000,40,0.569,2,2,2
5172,708491508,Existing Customer,51,M,Unknown,Single,Rp 5.000.000 - Rp 8.000.000,Blue,42,3,13906000.0,1430000,12476000.0,3856000,68,0.103,3,2,2
5322,809582058,Existing Customer,48,M,Unknown,Unknown,Rp 3.000.000 - Rp 5.000.000,Blue,43,5,1761000.0,1249000,512000.0,4410000,73,0.709,2,2,2
5394,715253433,Existing Customer,48,M,Unknown,Single,Rp 8.000.000 - Rp 15.000.000,Blue,38,5,5543000.0,1372000,4171000.0,5266000,79,0.248,2,3,4
6330,720219633,Existing Customer,52,F,Graduate,Unknown,Rp 3.000.000 - Rp 5.000.000,Blue,42,4,2723000.0,1544000,1179000.0,4108000,70,0.567,3,2,0
141,789968058,Existing Customer,51,M,Unknown,Single,> Rp 15.000.000,Blue,42,6,9036000.0,2327000,6709000.0,1131000,18,0.258,2,3,1
8238,789579033,Existing Customer,43,M,Graduate,Unknown,Rp 3.000.000 - Rp 5.000.000,Blue,36,2,4878000.0,2098000,2780000.0,5021000,84,0.43,3,3,3
6879,758875908,Existing Customer,40,F,Unknown,Single,< Rp 3.000.000,Blue,33,4,1964000.0,1811000,153000.0,4699000,81,0.922,4,3,4
4035,817616433,Existing Customer,55,F,College,Unknown,Unknown,Blue,41,6,7613000.0,0,7613000.0,4268000,69,0.0,2,2,2
8831,712053033,Existing Customer,46,M,Unknown,Single,Rp 8.000.000 - Rp 15.000.000,Blue,34,1,3841000.0,1411000,2430000.0,8444000,81,0.367,3,2,2
4709,712096758,Existing Customer,49,F,Graduate,Unknown,Rp 3.000.000 - Rp 5.000.000,Blue,36,6,5370000.0,653000,4717000.0,4504000,81,0.122,3,1,2
2809,794293908,Existing Customer,36,F,College,Single,Unknown,Blue,30,3,8696000.0,1482000,7214000.0,2847000,67,0.17,2,3,3
